Alfa Romeo;Giulietta;2,0 JTDM 16V;2013-19;940B9.000;3;;;420;PAG;ISO 46;;130;1162647;1163102;-;-;-;-;-;-;R1234yf;61482;ALF36244;12
Alfa Romeo;Giulietta;2,0 JTDM 16V;2015-18;940C3.000;3;;;420;PAG;ISO 46;;130;1162647;1163102;-;-;-;-;-;-;R1234yf;68753;ALF39148;12
Alfa Romeo;Giulietta;2,0 JTDM 16V;2015-18;940C4.000;3;;;420;PAG;ISO 46;;130;1162647;1163102;-;-;-;-;-;-;R1234yf;73345;ALF40692;11
Alfa Romeo;Giulietta;2,0 JTDM 16V;2018-21;55280444;3;;;420;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;92448;ALF44208;14
Alfa Romeo;Giulietta;2,0 JTDM 16V;2018-21;55283099;3;;;420;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;92448;ALF44715;14
Alfa Romeo;Stelvio;2,0 Q4;2017-24;55273835;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;73219;ALF41739;12
Alfa Romeo;Stelvio;2,0 Q4;2020-24;55273835;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;96776;ALF47243;16
Alfa Romeo;Stelvio;2,2;2017-18;55275156;3;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;73193;ALF41740;12
Alfa Romeo;Stelvio;2,2;2018-21;46335692;3;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86809;ALF43363;13
Alfa Romeo;Stelvio;2,2 Q4;2017-18;55271838;3;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;73194;ALF41106;11
Alfa Romeo;Stelvio;2,2 Q4;2018-21;55284529;3;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86810;ALF43361;13
Alfa Romeo;Stelvio;2,9 Quadrifoglio;2018-18;670051007;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86796;ALF41107;14
Alfa Romeo;Stelvio;2,9 Quadrifoglio;2018-21;670052722;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86796;ALF43362;13
Alfa Romeo;Stelvio;2,9 Quadrifoglio;2019-21;670052589;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86796;ALF47241;14
Alfa Romeo;Stelvio;2,9 Quadrifoglio;2020-24;670053477;1;;;535;PAG;ISO 46;;130;-;-;-;-;-;-;-;-;R1234yf;86796;ALF49069;16
Alfa Romeo;Tonale;1,3 Q4;2022-24;46337540;9;;;470;PAG;;;105;-;-;-;-;-;-;-;-;R1234yf;98909;ALF49577;17
Alfa Romeo;Tonale;1,5 hybrid;2022-24;46347696;9;;;470;PAG;ISO 46;;105;-;-;-;-;-;-;-;-;R1234yf;96640;ALF49579;16
Alfa Romeo;Tonale;1,5 hybrid;2022-24;46347812;9;;;470;PAG;ISO 46;;105;-;-;-;-;-;-;-;-;R1234yf;96640;ALF49578;16
Alfa Romeo;Tonale;1,6;2022-24;46346020;3;;;420;PAG;ISO 46;;105;-;-;-;-;-;-;-;-;R1234yf;98928;ALF50516;17
Audi;A1 citycarver/allstreet;1,0 25 TFSI;2019-21;DKLA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86307;AUD45273;13
Audi;A1 citycarver/allstreet;1,0 25 TFSI;2020-24;DLAC;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91373;AUD47412;14
Audi;A1 citycarver/allstreet;1,0 30 TFSI;2019-21;DKRF;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86353;AUD45274;13
Audi;A1 citycarver/allstreet;1,0 30 TFSI;2020-24;DLAA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91380;AUD47411;14
Audi;A1 citycarver/allstreet;1,5 35 TFSI;2019-20;DADA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86376;AUD45275;13
Audi;A1 citycarver/allstreet;1,5 35 TFSI;2019-24;DPCA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86376;AUD45276;13
Audi;A1 Sportback;1,0 25 TFSI;2019-24;DKLA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86307;AUD43589;13
Audi;A1 Sportback;1,0 25 TFSI;2020-24;DLAC;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91373;AUD47409;14
Audi;A1 Sportback;1,0 30 TFSI;2018-19;DKRA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86351;AUD43623;13
Audi;A1 Sportback;1,0 30 TFSI;2018-21;DKRF;1;;;430;PAG;ISO 46;;-1;1269978;-;-;-;-;-;-;-;R1234yf;86353;AUD43307;13
Audi;A1 Sportback;1,0 30 TFSI;2018-24;DKJA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86350;AUD43622;13
Audi;A1 Sportback;1,0 30 TFSI;2020-24;DLAA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;91380;AUD47410;14
Audi;A1 Sportback;1,5 35 TFSI;2018-21;DADA;1;;;430;PAG;ISO 46;;-1;1269978;-;-;-;-;-;-;-;R1234yf;86376;AUD43587;13
Audi;A1 Sportback;1,5 35 TFSI;2019-24;DPCA;1;;;430;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86376;AUD45272;13
Audi;A1 Sportback;2,0 40 TFSI;2018-21;DKZC;1;;;390;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;86377;AUD43588;13
Audi;A1/A1 Sportback;1,0 TFSI;2015-16;CHZA;1;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65101;AUD38121;13
Audi;A1/A1 Sportback;1,0 TFSI;2015-18;CHZB;1;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65101;AUD38122;12
Audi;A1/A1 Sportback;1,0 TFSI;2015-18;CHZE;1;;;450;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;71932;AUD40030;12
Audi;A1/A1 Sportback;1,4 TDI CR;2015-18;CUSB;3;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65414;AUD37752;12
Audi;A1/A1 Sportback;1,4 TFSI;2015-18;CZCA;1;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65073;AUD37750;12
Audi;A1/A1 Sportback;1,4 TFSI;2015-18;CZDD;1;;;450;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;65143;AUD42557;13
Audi;A1/A1 Sportback;1,4 TFSI COD;2015-18;CZEA;1;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65479;AUD37751;12
Audi;A1/A1 Sportback;1,6 TDI CR;2015-18;CXMA;3;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;65149;AUD37753;12
Audi;A1/A1 Sportback;1,8 TFSI;2015-18;DAJB;1;;;450;PAG;ISO 46;;-1;1176068;1177235;-;-;-;-;-;-;R1234yf;68191;AUD38123;12
Audi;A3 Cabrio;1,4 TFSI;2014-16;CXSB;1;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62087;AUD36072;10
Audi;A3 Cabrio;1,4 TFSI;2014-16;CZCA;1;;;460;PAG;;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62087;AUD36790;10
Audi;A3 Cabrio;1,4 TFSI;2015-16;CZCC;1;;;460;PAG;ISO 46;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;73529;AUD40025;12
Audi;A3 Cabrio;1,4 TFSI;2016-18;CZCC;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73529;AUD40264;11
Audi;A3 Cabrio;1,4 TFSI COD;2013-15;CPTA;1;;;460;PAG;ISO 46;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62098;AUD30946;10
Audi;A3 Cabrio;1,4 TFSI COD;2014-16;CZEA;1;;;460;PAG;ISO 46;;-1;1192605;1194264;-;-;-;-;-;-;R1234yf;62098;AUD36788;10
Audi;A3 Cabrio;1,4 TFSI COD;2016-17;CZEA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;62098;AUD40265;11
Audi;A3 Cabrio;1,5 35 TFSI;2019-21;DADA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;73368;AUD44230;13
Audi;A3 Cabrio;1,5 35 TFSI;2019-21;DPCA;1;;;460;PAG;ISO 46;;-1;-;-;-;-;-;-;-;-;R1234yf;89795;AUD44893;13
